text,openai_cat_harassment,openai_cat_harassment_threatening,openai_cat_hate,openai_cat_hate_threatening,openai_cat_illicit,openai_cat_illicit_violent,openai_cat_self_harm,openai_cat_self_harm_instructions,openai_cat_self_harm_intent,openai_cat_sexual,openai_cat_sexual_minors,openai_cat_violence,openai_cat_violence_graphic,openai_cat_harassment/threatening,openai_cat_hate/threatening,openai_cat_illicit/violent,openai_cat_self-harm/intent,openai_cat_self-harm/instructions,openai_cat_self-harm,openai_cat_sexual/minors,openai_cat_violence/graphic,openai_score_harassment,openai_score_harassment_threatening,openai_score_hate,openai_score_hate_threatening,openai_score_illicit,openai_score_illicit_violent,openai_score_self_harm,openai_score_self_harm_instructions,openai_score_self_harm_intent,openai_score_sexual,openai_score_sexual_minors,openai_score_violence,openai_score_violence_graphic,openai_score_harassment/threatening,openai_score_hate/threatening,openai_score_illicit/violent,openai_score_self-harm/intent,openai_score_self-harm/instructions,openai_score_self-harm,openai_score_sexual/minors,openai_score_violence/graphic,openai_flagged
"i was brought up the same way my father always told me if someone hit me i was to hit them back and twice as hard so they thought twice about doing it again. he also told me that if the person was bigger than me i was to pick up the nearest thing to hand and smash their head in with it and not to stop till the ambulance came. Therefore,  i speny most of my teens chasing the bigger kids around with a baseball bat .",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0335977794720746,0.03843308148912407,0.007270838477484693,0.0034302630792240256,0.16904866064238905,0.05768945449309909,0.004770619363213977,0.0002370990428554366,0.0003578408752891465,6.361912109467577e-05,0.00012448433020883747,0.9435088487132723,0.01621045213801594,0.03843308148912407,0.0034302630792240256,0.05768945449309909,0.0003578408752891465,0.0002370990428554366,0.004770619363213977,0.00012448433020883747,0.01621045213801594,TRUE
I havent seen a white security gaurd for years. I saw a black security guard chasing a Lithuanian shoplifter a few weeks ago. i was waiting to cross the road when i saw this guy run from the shop with a bag full of meat and cheese. he got two steps out of the shop and tripped up the bag fell in the road with the shoplifter almost getting run over. he got straight up and run like the wind chased by security ( who failed to catch the thief ).,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.1989652570535788,0.0011098115627207667,0.007512922818838004,1.8522574326531083e-05,0.0038073128492412647,1.2533751425646102e-05,0.0005204084331370591,1.5206840370677115e-06,0.0002233150331012493,6.205049602300744e-06,1.8925148246037342e-06,0.0716702186800869,0.001599204731769433,0.0011098115627207667,1.8522574326531083e-05,1.2533751425646102e-05,0.0002233150331012493,1.5206840370677115e-06,0.0005204084331370591,1.8925148246037342e-06,0.001599204731769433,FALSE
"In Germany and other Western European countries, Nazis are banned from everywhere. In Bulgaria u can live , * * * * gypsies and some * * * * * * s/. There are only 15-20 people in my town who dress like skin and beat punks. You can do everything in Bulgaria, but you will not have much money. Therefore, I will cut some of my fingers if someone american come to live in Bulgaria .",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0.809036377626867,0.39681211673558003,0.18135323941068945,0.029735937300467755,0.03914976866690731,0.0021930655873688247,0.6961966301221039,0.01153523696140608,0.6069564769011676,0.0007193703321376295,0.00014550629385328434,0.5593926859633738,0.04951681045600999,0.39681211673558003,0.029735937300467755,0.0021930655873688247,0.6069564769011676,0.01153523696140608,0.6961966301221039,0.00014550629385328434,0.04951681045600999,TRUE
"That 's the only beach i 've ever been to and then again i 've only been 4 or so times. One of the people had a panzerfaust shirt and the other had a swastika tattoo. it did n't seem like he was getting * * * * for it in public. I saw a few other 's on later trip 's. Therefore, you 're not alone comrade.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.19525896562737272,0.001050223359384376,0.007725937964817763,3.799845147518645e-05,0.007557913523479466,7.67292412858718e-05,0.004782366071393884,0.0002209901360927295,0.00024162124279489402,6.46203290719727e-05,2.8240807799315707e-05,0.023060979037542048,0.0016082622770097628,0.001050223359384376,3.799845147518645e-05,7.67292412858718e-05,0.00024162124279489402,0.0002209901360927295,0.004782366071393884,2.8240807799315707e-05,0.0016082622770097628,FALSE
"I sit around everyday saying white pride and all. I don't feel really involved. White culture is being destroyed today more than ever. I am sick of just watching it from the sidelines. I don't want to see my children exposed to society like this. I want a change at all costs today. Therefore, if anyone is in driving distance of massachusetts , post back .",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.14448380986990955,0.005835712513012271,0.007799924593107711,8.426423087564058e-05,0.003779715822506961,3.459916031782155e-05,0.004666752831723173,0.00022628109184047356,0.0003578408752891465,0.0001048469267161009,3.9204178923762816e-05,0.0012013235565837077,2.453694805426225e-05,0.005835712513012271,8.426423087564058e-05,3.459916031782155e-05,0.0003578408752891465,0.00022628109184047356,0.004666752831723173,3.9204178923762816e-05,2.453694805426225e-05,FALSE
"I am new on here and so far i like most of what i have seen. I am looking for some suggestions on reading material i should read to educate myself about my heritage and how to protect it. I know there are some intelligent people on here who can point me in the right direction or even share some of their knowledge with me. Therefore, i can be more educated and prepared to be able to help not only myself but my race .",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.00510347235552764,0.0008587114598224063,0.007090773689011039,3.8596609058077356e-05,0.007563260928048639,0.00012644219446392274,0.0005395157212490561,0.0002378229306312174,0.00034313549506884654,8.040859356292355e-05,5.8840881855693875e-05,0.0005019738542559919,2.305067219931397e-05,0.0008587114598224063,3.8596609058077356e-05,0.00012644219446392274,0.00034313549506884654,0.0002378229306312174,0.0005395157212490561,5.8840881855693875e-05,2.305067219931397e-05,FALSE
" I was on his call list there at the hospital.  I had to be to get in touch with him for the plummer and for anything else I needed from him. Therefore, as soon as I talk to him at the jail I will let you all know. or if you want to leave a message for him you can just pm me and ill give you the number and you can ask him your self.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.554056327295277e-05,1.3982207564732913e-05,1.3342001090985438e-05,2.0580491096133835e-07,3.569706350376584e-05,4.98595821272702e-06,0.0004700830312855635,1.363134508591315e-06,0.00021891431472897835,9.028039015031105e-06,9.223470110117277e-07,0.0011910337569959485,1.4653129390717958e-05,1.3982207564732913e-05,2.0580491096133835e-07,4.98595821272702e-06,0.00021891431472897835,1.363134508591315e-06,0.0004700830312855635,9.223470110117277e-07,1.4653129390717958e-05,FALSE
It is about time damn it If we keep listening to the damn Ass teachers we are going to change from Aryan to Airy. Einstein is Airy want us to believe in time travel and hooking up a hose to the sky to funnel dark energy. Professors are funneling funds and teaching Einstein 's stupidity. I can prove Einstein stupid. I tried to meet David Duke to end Einstein and he did not reply.,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.9338997369887471,0.07900420118981552,0.3872798783315139,0.0045392367318280984,0.020188814417664295,0.001648434598383044,0.0005798594606797912,0.00024576832856801345,0.0002679956519775136,0.0008876146323004368,0.00014779429802159512,0.35409808662149067,4.238847419937498e-05,0.07900420118981552,0.0045392367318280984,0.001648434598383044,0.0002679956519775136,0.00024576832856801345,0.0005798594606797912,0.00014779429802159512,4.238847419937498e-05,TRUE
"Based on the rate of improvement from 2003 to 2009 , it would take up to 105 years to close the white/Hispanic achievement gap and at least 189 years to close the white/black gap . The white/black gap has failed to narrow by even a point in English since 2003. Wealthier black students score well below their white and Asian counterparts. This includes those who are from low-income families.
. ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.005112653895822893,5.144221374220898e-06,9.181900965849468e-05,1.4510478554719287e-06,6.048918580418918e-07,4.6378732973537256e-07,2.4300240743279605e-06,2.9023119852110973e-07,4.400118457925303e-06,2.4300240743279605e-06,1.3420013504783412e-06,5.475976980449466e-06,9.818326983657703e-07,5.144221374220898e-06,1.4510478554719287e-06,4.6378732973537256e-07,4.400118457925303e-06,2.9023119852110973e-07,2.4300240743279605e-06,1.3420013504783412e-06,9.818326983657703e-07,FALSE
"Just as Hitler 's youth ours must be addressed early to the doctrines in order to secure a foundamental inherent belief system. The belief system must correspond within a timely manner. The belief system must enable them and their thought processes to formulate and adjust to rudimentary belief functions incorporating all senses. The youth must become keenly aware of social agendas. The youth must become aware of political ramifications of action and inaction. The youth must understand the strategic logistics of a growing superpower. Therefore, Our youth are our future indeed !.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.009269035763831285,0.0010393751460849709,0.007512922818838004,5.4421326243255744e-05,0.007538696406907402,0.00014437558971204927,0.00046180770305806804,0.0002192952538064642,0.00021891431472897835,2.0342697805520655e-05,4.7285443452031076e-05,0.0012158119156463016,2.1654404989510328e-05,0.0010393751460849709,5.4421326243255744e-05,0.00014437558971204927,0.00021891431472897835,0.0002192952538064642,0.00046180770305806804,4.7285443452031076e-05,2.1654404989510328e-05,FALSE
"im a 29 year old proud white male. I'm looking to surround myself with other proud white individuals. im not a radical just a normal guy who is proud of my culture. I'm tired of being looked down upon from society for being a proud white male. tired of the `` white boyz '' who are clueless of who they are and where they come from. Therefore, if anyone wants to know more about please ask.",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.40005057289530066,0.0008419210475288067,0.0864417665413494,1.6865275398914433e-05,1.2731104162213555e-05,4.683888424952456e-06,0.00046350496863962825,3.2699273422345685e-06,0.0002253896128383855,0.00014779429802159512,1.9110431587777674e-05,0.0004936825844797785,4.53978687024344e-06,0.0008419210475288067,1.6865275398914433e-05,4.683888424952456e-06,0.0002253896128383855,3.2699273422345685e-06,0.00046350496863962825,1.9110431587777674e-05,4.53978687024344e-06,TRUE
"White Irish nationalist for Ireland White German nationalist for Germany White Dutch people for the Netherlands. Borders are very important even between European countries. Destroying or harming any culture is a crime against humanity. Melting down smaller countries into one big country would be wrong. We are all white and all brothers and our nations are sacred . Therefore, We should work together.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.1529488616819965,0.01981248911942809,0.020121890722513483,0.0035267984901524692,0.007609142365945507,0.001564984884384291,0.0004952508080780285,0.0002177994777081214,0.0002445664150903344,5.7031570707833595e-05,1.8814207550495463e-05,0.032479816019558565,3.459916031782155e-05,0.01981248911942809,0.0035267984901524692,0.001564984884384291,0.0002445664150903344,0.0002177994777081214,0.0004952508080780285,1.8814207550495463e-05,3.459916031782155e-05,FALSE
"The Brits celebrated the God Tyr on the second day of the week. The God Odin was celebrated on the third day of the week. The God Odin is known as ""Wodin"" in Saxon. Thor was celebrated on the fourth day of the week. Frigg was celebrated on the fifth day of the week. ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.2693385749600554e-05,1.2219076020491008e-06,2.1318756129065198e-05,4.860448402299843e-07,1.4738981974494932e-06,7.889262586245034e-07,4.1335397768930325e-06,2.1907815825757866e-07,7.889262586245034e-07,7.2543618230189156e-06,2.561282210758673e-07,1.4202364022997911e-05,4.757645425657629e-06,1.2219076020491008e-06,4.860448402299843e-07,7.889262586245034e-07,7.889262586245034e-07,2.1907815825757866e-07,4.1335397768930325e-06,2.561282210758673e-07,4.757645425657629e-06,FALSE
"Normal people of either orientation do n't have their sex life at the centre of their attention all the time. A heterosexual deviant is just as problematic as a homosexual deviant. There are more straight perverts and psychos attempting to infiltrate groups than there are homosexuals. Therefore, If a person 's sexuality is an issue for them only then it should be an issue for us.",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.980922327394992,0.0009945180266610122,0.7226919320299929,6.40200641038395e-06,3.225072119868323e-05,7.843789122138342e-06,0.0005032032942715987,0.00021909790106989675,0.0002263505449868847,0.0027788905419273728,8.040859356292355e-05,0.001227285180014391,1.941131867789626e-05,0.0009945180266610122,6.40200641038395e-06,7.843789122138342e-06,0.0002263505449868847,0.00021909790106989675,0.0005032032942715987,8.040859356292355e-05,1.941131867789626e-05,TRUE
My favorite part. sheds some light on how the Holocaust is taught in high schools around the world. got to keep the bankroll going in every country in every high school on the global map. They have jew inspectors going to every high school making sure the holocaust is being properly taught ( if you know what i mean ) .,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.6448809711085308,0.03940917520751641,0.08685374930319903,0.0036190052062791203,0.016619243703507328,8.626077580284027e-05,0.0005690239528650791,0.00022659152631606457,0.0002581100774188864,0.000782571800733567,0.0004101929257867252,0.08237615848696188,0.002427338004813118,0.03940917520751641,0.0036190052062791203,8.626077580284027e-05,0.0002581100774188864,0.00022659152631606457,0.0005690239528650791,0.0004101929257867252,0.002427338004813118,TRUE
"im new on this site. Im looking for is a beutifull aryan woman to spend my days with. im in columbus , ohio.looking for my mate to live in columbus or surrounding areas. im 30 yrs old , ( but look 20 or so ) light brown hair , blue eyes. proffesional service technician , with alot of interest. Therefore, if your looking fr near the same get ahold of me . eric.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0008597807537637441,2.0662982488383408e-05,7.321812616608614e-05,2.2827997192887966e-06,2.0988308820313112e-05,1.2731104162213555e-05,0.00046180770305806804,3.120191139396651e-06,0.00021912769953547168,0.010211160378759361,4.305570813246149e-05,0.0005256379073836972,4.53978687024344e-06,2.0662982488383408e-05,2.2827997192887966e-06,1.2731104162213555e-05,0.00021912769953547168,3.120191139396651e-06,0.00046180770305806804,4.305570813246149e-05,4.53978687024344e-06,FALSE
"i worry about my kids education as i am not very intelligent , nor do i have experience with kids or educating them. i guess i couldnt do much worse than the public schools though. i do have a kind of plan as far as social skills. i would put my kids in sports and classes like gymnastics and karate . Therefore, if i end up with kids i would prefer to home school them. .",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0005414888098175762,2.931153855960119e-06,1.2931563954607948e-05,4.356879983467376e-07,1.8814207550495463e-05,4.400118457925303e-06,0.0004576516815369979,4.936988949458183e-07,0.00022877581864421098,1.7231572752142392e-06,1.2606946239951315e-06,3.944258675190877e-06,3.9669859149467314e-07,2.931153855960119e-06,4.356879983467376e-07,4.400118457925303e-06,0.00022877581864421098,4.936988949458183e-07,0.0004576516815369979,1.2606946239951315e-06,3.9669859149467314e-07,FALSE
It is important to stay grounded with a group who are not part of the mass. It is easier to remain independent and avoid being caught under the stampede if you have a reminder. You are not the only person who is not part of the mass.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.3413582477639402e-05,5.144221374220898e-06,1.0229985472581487e-05,4.356879983467376e-07,3.175087886569813e-05,8.61465062380632e-06,9.993031795570663e-06,2.3187477504664324e-06,4.832563818725537e-06,3.4268490542555014e-06,8.398072034951531e-07,7.484622751061123e-06,1.3846004563753396e-06,5.144221374220898e-06,4.356879983467376e-07,8.61465062380632e-06,4.832563818725537e-06,2.3187477504664324e-06,9.993031795570663e-06,8.398072034951531e-07,1.3846004563753396e-06,FALSE
"She is off this week from school for thanksgiving. My other kids had school still for 2 days. She went with me to school. On the way back, I was explaining to her my side and her mother's side of our heritage. I was explaining to her where the different countries were. I told her we can get a map of Europe. She can color in the countries we are from. ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.602479448313689e-06,5.77192003016332e-07,2.1112482331487175e-06,9.721546189381599e-08,2.1782649863110498e-06,7.646537350121258e-07,1.9223170236538178e-06,1.101595360000069e-07,2.2474089854291757e-06,3.9669859149467314e-07,6.339210403977636e-07,8.939696304799168e-07,6.339210403977636e-07,5.77192003016332e-07,9.721546189381599e-08,7.646537350121258e-07,2.2474089854291757e-06,1.101595360000069e-07,1.9223170236538178e-06,6.339210403977636e-07,6.339210403977636e-07,FALSE
Well here we have it a white european team against a latin american team. We have done so well so far. that a white team has come this far is being considered as incredible by some. The next games will take place in Germany in 2006. It would be wonderful if a northern European team won. already i have read about german superiority rascist remarks.,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.39928294363712186,0.0009899099281468961,0.10442047451778368,5.8840881855693875e-05,0.0015007810584550718,1.0554685795431098e-05,0.00048621199923766566,3.5913010679499402e-06,0.00021751041144712992,2.6119031909571944e-05,8.888084683809127e-06,0.0006093314310007475,6.605214485464791e-06,0.0009899099281468961,5.8840881855693875e-05,1.0554685795431098e-05,0.00021751041144712992,3.5913010679499402e-06,0.00048621199923766566,8.888084683809127e-06,6.605214485464791e-06,TRUE
The word nationalism to this day doesnt have a watertight definition. White nationalism is the belief that the white race must obtain a country for only members of their race to reside in . The purpose of white nationalism is to preserve the white race's existence and culture.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.005186223611876415,2.1654404989510328e-05,0.007138726411678653,1.0720880092159908e-05,5.144221374220898e-06,2.710880136557205e-06,3.7636447180974406e-06,4.936988949458183e-07,1.9525885208642222e-06,4.53978687024344e-06,2.355261854303796e-06,1.7400543552708932e-05,2.5071593847983196e-06,2.1654404989510328e-05,1.0720880092159908e-05,2.710880136557205e-06,1.9525885208642222e-06,4.936988949458183e-07,3.7636447180974406e-06,2.355261854303796e-06,2.5071593847983196e-06,FALSE
"i am a reserve officer in my town.  i can bust the * * * * * * crack dealers. i have no better enjoyment than to watch one squirm before he is sent up the river. my town is mostly * * * * * * s. Therefore, I am a very busy officer.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.25275208975557434,0.2837220969652885,0.04553548737221512,0.004420344696014145,0.028620121337607832,0.002119045793885589,0.00047438307922800164,4.264746818557914e-06,0.0002323101517224571,0.00010005044009099887,8.481104172358076e-06,0.35458398615564074,0.0016045543322906755,0.2837220969652885,0.004420344696014145,0.002119045793885589,0.0002323101517224571,4.264746818557914e-06,0.00047438307922800164,8.481104172358076e-06,0.0016045543322906755,TRUE
"I have short hair. I'm 5 ' 5 racist as hell. I'm from Massachusetts. theres a small group of us out here. it 's so hard to new meet people with your believes. Therefore, if your out there give me a email back.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.2531837504917603,0.0008029110208811168,0.021037652690139894,2.0662982488383408e-05,3.0061635882429376e-05,9.170196905195049e-06,0.00047853957910020344,4.264746818557914e-06,0.0002250791783627945,3.250358452365473e-05,2.6688529572628562e-06,0.0005079785823772643,7.14190139989638e-06,0.0008029110208811168,2.0662982488383408e-05,9.170196905195049e-06,0.0002250791783627945,4.264746818557914e-06,0.00047853957910020344,2.6688529572628562e-06,7.14190139989638e-06,FALSE
"If you really want to change that bad grammar habit , simply practice at home ( or in your work cubicle ). Therefore, Say out loud `` would have '' , `` should have '' , `` could have '' 100 times a day for each phrase ( yes for a total of 300 times per day ) until it is part of your normal everyday speech .",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3982207564732913e-05,7.646537350121258e-07,8.664653147910923e-07,4.450850519411503e-08,2.0462932829931794e-06,8.664653147910923e-07,1.8342893327886845e-06,7.411279871974134e-07,3.321419494792514e-06,4.495181578513688e-07,8.059446204294678e-08,1.2606946239951315e-06,2.561282210758673e-07,7.646537350121258e-07,4.450850519411503e-08,8.664653147910923e-07,3.321419494792514e-06,7.411279871974134e-07,1.8342893327886845e-06,8.059446204294678e-08,2.561282210758673e-07,FALSE
"Drinking does ease the sorrow of a lonely life. It 's so tempting to just go out and get drunk , and laid like i did in my youth. I have n't got the energy for it anymore. more likely to lie in bed and cry until it 's time to go work .. still hoping life gets better than this. ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0008098586630124042,1.535623976496012e-05,2.868540823874629e-05,3.169325442919291e-06,0.0015011664979821615,1.0229985472581487e-05,0.15827140972655196,0.00023757974831551898,0.09941022554295142,7.096703991005882e-05,6.709224499600877e-06,0.0005312230782558095,7.722191834067996e-06,1.535623976496012e-05,3.169325442919291e-06,1.0229985472581487e-05,0.09941022554295142,0.00023757974831551898,0.15827140972655196,6.709224499600877e-06,7.722191834067996e-06,FALSE
"David Allen Snyder, age 26, died on October 18, 2009 at his residence in Findlay, Ohio. Cornelius Patterson Junior was convicted of the October 2009 murder of David Snyder. The murder took place in a Jennifer Lane apartment complex where both men lived. ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0005765709440160247,0.0007964651937665212,8.888084683809127e-06,2.88571183887091e-06,0.0015003986155040332,6.263341581094202e-05,0.0005453569782602062,1.3846004563753396e-06,0.00021512380222681108,2.868540823874629e-05,8.092757566536092e-06,0.24153371048098676,0.016069633389546006,0.0007964651937665212,2.88571183887091e-06,6.263341581094202e-05,0.00021512380222681108,1.3846004563753396e-06,0.0005453569782602062,8.092757566536092e-06,0.016069633389546006,TRUE
"The no child left behind program is bull in my mind. If people are unintelligent it means they wo n't think for themselves. If they do n't think for themselves they are easier to control. Thats pretty much laying down the ground work for future generations of kids to be obese. Therefore, These are corperate sell outs for the government to use.",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8901360148871019,0.0010788631181392434,0.18081592082755768,2.3782205064034188e-05,0.007577381152583995,2.4923252458203565e-05,0.0005190929006620051,0.00021815608396288374,0.000245183545228207,3.1999824407395835e-05,5.792916699214217e-05,0.0005267203585267405,9.170196905195049e-06,0.0010788631181392434,2.3782205064034188e-05,2.4923252458203565e-05,0.000245183545228207,0.00021815608396288374,0.0005190929006620051,5.792916699214217e-05,9.170196905195049e-06,TRUE
"That s how I and my friends were for awhile we have the same beliefs. We knew nothing of the WN movement or WN. One day I was searching the web and came across a white nationalist site and there was a link to stormfront on it. From there I told my friends about it. Therefore, Now we will try and spread the word !.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.005155770610420059,4.442183589214344e-05,0.0001064962672055945,3.321419494792514e-06,0.0015043607444781215,1.3552078562406772e-05,0.0004571382759572523,1.6187581436151335e-06,0.0002139768867903779,5.649793328376294e-06,6.502816785764437e-06,0.00048509359967748836,6.40200641038395e-06,4.442183589214344e-05,3.321419494792514e-06,1.3552078562406772e-05,0.0002139768867903779,1.6187581436151335e-06,0.0004571382759572523,6.502816785764437e-06,6.40200641038395e-06,FALSE
"I've seen it , the whole thing. I remember the part where he started to talk about BLACK MALES. It showed a bunch of these news clips saying `` the suspect is a black male '' etc. They are acting like we are suppose to feel sorry for them and they are all innocent. I don`t think one black person was interviewed . ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.7217835418083736,0.0029921740884521113,0.021158890374335864,2.868540823874629e-05,2.2693385749600554e-05,1.4653129390717958e-05,0.0005614337349036794,3.321419494792514e-06,0.00023542387204900095,0.00011335690050875118,2.1654404989510328e-05,0.02321738244402129,0.0016140455002490465,0.0029921740884521113,2.868540823874629e-05,1.4653129390717958e-05,0.00023542387204900095,3.321419494792514e-06,0.0005614337349036794,2.1654404989510328e-05,0.0016140455002490465,TRUE
"If a White person says they 're against interracial marriage , then that 's racist. If a person of color says they 're against interracial marriage , then that 's protecting their culture and heritage . '' ?. Therefore, When the discussion of race comes up , this one makes tempers flare like no other.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.14098776257994114,0.0008802812824443801,0.007207011617104227,3.4062932773341e-05,2.0342697805520655e-05,1.9110431587777674e-05,0.000559000652995595,5.391084403253366e-06,0.0002581100774188864,7.554056327295277e-05,8.750299760661308e-06,0.0005553536215526795,1.8522574326531083e-05,0.0008802812824443801,3.4062932773341e-05,1.9110431587777674e-05,0.0002581100774188864,5.391084403253366e-06,0.000559000652995595,8.750299760661308e-06,1.8522574326531083e-05,FALSE
